codigo_peca,montadora,modelo,geracao,ano_inicio,ano_fim,motor
PJ-0008,Fiat,Siena,2ª geração,2001,2004,1.0 8V Fire
PJ-0008,Fiat,Siena,2ª geração,2001,2004,1.4 8V Fire
PJ-0008,Fiat,Siena,3ª geração,2004,2012,1.0 8V Fire
PJ-0008,Fiat,Siena,3ª geração,2004,2012,1.4 8V Fire
PJ-0008,Fiat,Siena,3ª geração,2004,2012,1.8 8V
PJ-0008,Fiat,Siena,Atual,2012,2016,1.0 Fire Evo
PJ-0008,Fiat,Siena,Atual,2012,2016,1.4 Fire Evo
TT-0005,Fiat,Siena,1ª geração,1996,2001,1.0 8V Fire
TT-0005,Fiat,Siena,1ª geração,1996,2001,1.5 8V
TT-0005,Fiat,Siena,2ª geração,2001,2004,1.0 8V Fire
TT-0005,Fiat,Siena,2ª geração,2001,2004,1.4 8V Fire
TT-0005,Fiat,Siena,3ª geração,2004,2012,1.0 8V Fire
TT-0005,Fiat,Siena,3ª geração,2004,2012,1.4 8V Fire
TT-0005,Fiat,Siena,3ª geração,2004,2012,1.8 8V
TT-0005,Fiat,Siena,Atual,2012,2016,1.0 Fire Evo
TT-0005,Fiat,Siena,Atual,2012,2016,1.4 Fire Evo
AN-0011,Fiat,Siena,1ª geração,1996,2001,1.0 8V Fire
AN-0011,Fiat,Siena,1ª geração,1996,2001,1.5 8V
AN-0011,Fiat,Siena,2ª geração,2001,2004,1.0 8V Fire
AN-0011,Fiat,Siena,2ª geração,2001,2004,1.4 8V Fire
AN-0011,Fiat,Siena,3ª geração,2004,2012,1.0 8V Fire
AN-0011,Fiat,Siena,3ª geração,2004,2012,1.4 8V Fire
AN-0011,Fiat,Siena,3ª geração,2004,2012,1.8 8V
AN-0011,Fiat,Siena,Atual,2012,2016,1.0 Fire Evo
AN-0011,Fiat,Siena,Atual,2012,2016,1.4 Fire Evo
PJ-0009,Fiat,Strada,1ª geração,1998,2004,1.5 8V
PJ-0009,Fiat,Strada,1ª geração,1998,2004,1.6 8V
PJ-0009,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
PJ-0009,Fiat,Strada,2ª geração,2004,2012,1.8 8V
PJ-0009,Fiat,Strada,3ª geração,2013,2020,1.4 Fire Evo
PJ-0009,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
PJ-0009,Fiat,Strada,Atual,2020,2023,1.3 Firefly
PJ-0009,Fiat,Strada,Atual,2020,2023,1.4 Firefly Turbo
IB-0010,Fiat,Strada,1ª geração,1998,2004,1.5 8V
IB-0010,Fiat,Strada,1ª geração,1998,2004,1.6 8V
IB-0010,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
IB-0010,Fiat,Strada,2ª geração,2004,2012,1.8 8V
IB-0010,Fiat,Strada,3ª geração,2013,2020,1.4 Fire Evo
IB-0010,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
IB-0010,Fiat,Strada,Atual,2020,2023,1.3 Firefly
IB-0010,Fiat,Strada,Atual,2020,2023,1.4 Firefly Turbo
PJ-0010,Fiat,Strada,1ª geração,1998,2004,1.5 8V
PJ-0010,Fiat,Strada,1ª geração,1998,2004,1.6 8V
PJ-0010,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
PJ-0010,Fiat,Strada,2ª geração,2004,2012,1.8 8V
PJ-0010,Fiat,Strada,3ª geração,2013,2020,1.4 Fire Evo
PJ-0010,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
PJ-0010,Fiat,Strada,Atual,2020,2023,1.3 Firefly
PJ-0010,Fiat,Strada,Atual,2020,2023,1.4 Firefly Turbo
TT-0006,Fiat,Strada,1ª geração,1998,2004,1.5 8V
TT-0006,Fiat,Strada,1ª geração,1998,2004,1.6 8V
TT-0006,Fiat,Strada,2ª geração,2004,2012,1.4 8V Fire
TT-0006,Fiat,Strada,2ª geração,2004,2012,1.8 8V
TT-0006,Fiat,Strada,3ª geração,2013,2020,1.4 Fire Evo
TT-0006,Fiat,Strada,3ª geração,2013,2020,1.8 E.torQ
TT-0006,Fiat,Strada,Atual,2020,2023,1.3 Firefly
TT-0006,Fiat,Strada,Atual,2020,2023,1.4 Firefly Turbo
AN-0012,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
AN-0012,Fiat,Punto,Lançamento,2007,2009,1.8 8V
AN-0012,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
AN-0012,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
AN-0012,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
AN-0012,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
AN-0012,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
AN-0012,Fiat,Punto,Final,2015,2017,1.6 E.torQ
AN-0013,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
AN-0013,Fiat,Punto,Lançamento,2007,2009,1.8 8V
AN-0013,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
AN-0013,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
AN-0013,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
AN-0013,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
AN-0013,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
AN-0013,Fiat,Punto,Final,2015,2017,1.6 E.torQ
VG-0009,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
VG-0009,Fiat,Punto,Lançamento,2007,2009,1.8 8V
VG-0009,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
VG-0009,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
VG-0009,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
VG-0009,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
VG-0009,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
VG-0009,Fiat,Punto,Final,2015,2017,1.6 E.torQ
JG-0005,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
JG-0005,Fiat,Punto,Lançamento,2007,2009,1.8 8V
JG-0005,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
JG-0005,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
JG-0005,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
JG-0005,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
JG-0005,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
JG-0005,Fiat,Punto,Final,2015,2017,1.6 E.torQ
PJ-0011,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
PJ-0011,Fiat,Punto,Lançamento,2007,2009,1.8 8V
PJ-0011,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
PJ-0011,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
PJ-0011,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
PJ-0011,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
PJ-0011,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
PJ-0011,Fiat,Punto,Final,2015,2017,1.6 E.torQ
VG-0010,Fiat,Punto,Lançamento,2007,2009,1.4 8V Fire
VG-0010,Fiat,Punto,Lançamento,2007,2009,1.8 8V
VG-0010,Fiat,Punto,Facelift 1,2009,2012,1.4 8V Fire
VG-0010,Fiat,Punto,Facelift 1,2009,2012,1.8 E.torQ
VG-0010,Fiat,Punto,Facelift 2,2012,2015,1.4 Fire Evo
VG-0010,Fiat,Punto,Facelift 2,2012,2015,1.6 E.torQ
VG-0010,Fiat,Punto,Final,2015,2017,1.4 Fire Evo
VG-0010,Fiat,Punto,Final,2015,2017,1.6 E.torQ
AN-0014,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
AN-0014,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
AN-0014,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
AN-0014,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
AN-0014,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
AN-0014,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
AN-0014,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
AN-0014,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
AN-0015,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
AN-0015,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
AN-0015,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
AN-0015,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
AN-0015,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
AN-0015,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
AN-0015,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
AN-0015,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
PJ-0012,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
PJ-0012,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
PJ-0012,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
PJ-0012,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
PJ-0012,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
PJ-0012,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
PJ-0012,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
PJ-0012,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
TT-0007,Chevrolet,Celta,1ª geração,2000,2003,1.0 8V VHC
TT-0007,Chevrolet,Celta,1ª geração,2000,2003,1.4 8V VHC
TT-0007,Chevrolet,Celta,Facelift,2003,2006,1.0 8V VHC
TT-0007,Chevrolet,Celta,Facelift,2003,2006,1.4 8V VHC
TT-0007,Chevrolet,Celta,2ª geração,2006,2011,1.0 8V VHCE
TT-0007,Chevrolet,Celta,2ª geração,2006,2011,1.4 8V VHCE Flexpower
TT-0007,Chevrolet,Celta,Final,2011,2016,1.0 8V VHCE
TT-0007,Chevrolet,Celta,Final,2011,2016,1.4 8V VHCE Flexpower
AN-0016,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
AN-0016,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
AN-0016,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
AN-0016,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
AN-0016,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
AN-0016,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
AN-0016,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
AN-0016,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
AN-0016,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
VG-0011,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
VG-0011,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
VG-0011,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
VG-0011,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
VG-0011,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
VG-0011,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
VG-0011,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
VG-0011,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
VG-0011,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
PJ-0013,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
PJ-0013,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
PJ-0013,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
PJ-0013,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
PJ-0013,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
PJ-0013,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
PJ-0013,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
PJ-0013,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
PJ-0013,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
TT-0008,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
TT-0008,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
TT-0008,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
TT-0008,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
TT-0008,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
TT-0008,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
TT-0008,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
TT-0008,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
TT-0008,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
IB-0011,Chevrolet,Corsa,1ª geração,1994,2000,1.0 8V VHC
IB-0011,Chevrolet,Corsa,1ª geração,1994,2000,1.6 8V VHC
IB-0011,Chevrolet,Corsa,2ª geração,2000,2002,1.0 8V VHC
IB-0011,Chevrolet,Corsa,2ª geração,2000,2002,1.6 8V VHC
IB-0011,Chevrolet,Corsa,Facelift,2002,2007,1.0 8V VHC
IB-0011,Chevrolet,Corsa,Facelift,2002,2007,1.4 8V VHC
IB-0011,Chevrolet,Corsa,Facelift,2002,2007,1.8 8V
IB-0011,Chevrolet,Corsa,Final,2007,2012,1.0 8V VHCE
IB-0011,Chevrolet,Corsa,Final,2007,2012,1.4 8V VHCE Flexpower
AN-0017,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
AN-0017,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
AN-0017,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
AN-0017,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
AN-0017,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
AN-0017,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
AN-0017,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
AN-0017,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
AN-0018,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
AN-0018,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
AN-0018,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
AN-0018,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
AN-0018,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
AN-0018,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
AN-0018,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
AN-0018,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
VG-0012,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
VG-0012,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
VG-0012,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
VG-0012,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
VG-0012,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
VG-0012,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
VG-0012,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
VG-0012,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
PJ-0014,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
PJ-0014,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
PJ-0014,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
PJ-0014,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
PJ-0014,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
PJ-0014,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
PJ-0014,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
PJ-0014,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
PJ-0015,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
PJ-0015,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
PJ-0015,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
PJ-0015,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
PJ-0015,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
PJ-0015,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
PJ-0015,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
PJ-0015,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
JG-0006,Chevrolet,Classic,Lançamento,2003,2005,1.0 8V VHC
JG-0006,Chevrolet,Classic,Lançamento,2003,2005,1.4 8V VHC
JG-0006,Chevrolet,Classic,Facelift 1,2005,2010,1.0 8V VHC
JG-0006,Chevrolet,Classic,Facelift 1,2005,2010,1.4 8V VHC
JG-0006,Chevrolet,Classic,Facelift 2,2010,2014,1.0 8V VHCE Economy
JG-0006,Chevrolet,Classic,Facelift 2,2010,2014,1.4 8V VHCE Flexpower
JG-0006,Chevrolet,Classic,Final,2014,2016,1.0 8V VHCE Economy
JG-0006,Chevrolet,Classic,Final,2014,2016,1.4 8V VHCE Flexpower
JG-0007,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
JG-0007,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
JG-0007,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
JG-0007,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
JG-0007,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
JG-0007,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
JG-0007,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
JG-0007,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
TT-0009,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
TT-0009,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
TT-0009,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
TT-0009,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
TT-0009,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
TT-0009,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
TT-0009,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
TT-0009,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
JG-0008,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
JG-0008,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
JG-0008,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
JG-0008,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
JG-0008,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
JG-0008,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
JG-0008,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
JG-0008,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
JG-0009,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
JG-0009,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
JG-0009,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
JG-0009,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
JG-0009,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
JG-0009,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
JG-0009,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
JG-0009,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
TT-0010,Chevrolet,Onix,1ª geração,2012,2015,1.0 SPE4
TT-0010,Chevrolet,Onix,1ª geração,2012,2015,1.4 SPE4
TT-0010,Chevrolet,Onix,Facelift,2015,2019,1.0 SPE4
TT-0010,Chevrolet,Onix,Facelift,2015,2019,1.4 SPE4
TT-0010,Chevrolet,Onix,2ª geração,2019,2022,1.0 Turbo Family 0
TT-0010,Chevrolet,Onix,2ª geração,2019,2022,1.0 Aspirado Family 0
TT-0010,Chevrolet,Onix,Atual,2022,2023,1.0 Turbo Family 0
TT-0010,Chevrolet,Onix,Atual,2022,2023,1.0 Aspirado Family 0
IB-0012,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
IB-0012,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
IB-0012,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
IB-0012,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
IB-0012,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
IB-0012,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
IB-0012,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
IB-0012,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
VG-0013,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
VG-0013,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
VG-0013,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
VG-0013,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
VG-0013,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
VG-0013,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
VG-0013,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
VG-0013,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
JG-0010,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
JG-0010,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
JG-0010,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
JG-0010,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
JG-0010,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
JG-0010,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
JG-0010,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
JG-0010,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
IB-0013,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
IB-0013,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
IB-0013,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
IB-0013,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
IB-0013,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
IB-0013,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
IB-0013,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
IB-0013,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
AN-0019,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
AN-0019,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
AN-0019,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
AN-0019,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
AN-0019,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
AN-0019,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
AN-0019,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
AN-0019,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
VG-0014,Chevrolet,Prisma,1ª geração,2006,2013,1.0 8V VHCE
VG-0014,Chevrolet,Prisma,1ª geração,2006,2013,1.4 8V VHCE Flexpower
VG-0014,Chevrolet,Prisma,2ª geração,2013,2016,1.0 SPE4
VG-0014,Chevrolet,Prisma,2ª geração,2013,2016,1.4 SPE4
VG-0014,Chevrolet,Prisma,Facelift,2016,2019,1.0 SPE4
VG-0014,Chevrolet,Prisma,Facelift,2016,2019,1.4 SPE4
VG-0014,Chevrolet,Prisma,Final,2019,2021,1.0 SPE4
VG-0014,Chevrolet,Prisma,Final,2019,2021,1.4 SPE4
JG-0011,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
JG-0011,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
JG-0011,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
JG-0011,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
JG-0011,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
JG-0011,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
JG-0011,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
JG-0011,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
JG-0012,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
JG-0012,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
JG-0012,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
JG-0012,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
JG-0012,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
JG-0012,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
JG-0012,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
JG-0012,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
TT-0011,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
TT-0011,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
TT-0011,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
TT-0011,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
TT-0011,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
TT-0011,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
TT-0011,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
TT-0011,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
IB-0014,Ford,Ka,1ª geração,1997,2000,1.0 Zetec Rocam
IB-0014,Ford,Ka,1ª geração,1997,2000,1.3 Zetec Rocam
IB-0014,Ford,Ka,Facelift,2000,2007,1.0 Zetec Rocam
IB-0014,Ford,Ka,Facelift,2000,2007,1.6 Zetec Rocam
IB-0014,Ford,Ka,Nova geração,2014,2017,1.0 Ti-VCT Dragon
IB-0014,Ford,Ka,Nova geração,2014,2017,1.5 Ti-VCT Dragon
IB-0014,Ford,Ka,Facelift atual,2017,2021,1.0 Ti-VCT Dragon
IB-0014,Ford,Ka,Facelift atual,2017,2021,1.5 Ti-VCT Dragon
TT-0012,Ford,Fiesta,1ª geração BR,2002,2005,1.0 Zetec Rocam
TT-0012,Ford,Fiesta,1ª geração BR,2002,2005,1.6 Zetec Rocam
TT-0012,Ford,Fiesta,2ª geração BR,2005,2012,1.0 Zetec Rocam
TT-0012,Ford,Fiesta,2ª geração BR,2005,2012,1.6 Zetec Rocam
TT-0012,Ford,Fiesta,Nova geração,2013,2017,1.6 Ti-VCT
TT-0012,Ford,Fiesta,Nova geração,2013,2017,1.0 EcoBoost
TT-0012,Ford,Fiesta,Final,2017,2019,1.6 Ti-VCT
